iou,class_correct
0.9010924085739209,True
0.9388410366945211,True
0.876025981438731,True
0.8402743927083869,True
0.9114714674908652,True
0.8397989062325358,True
0.9286444951807287,True
0.8436326157448643,True
0.8513487111072089,True
0.8609797021907889,True
0.8342191782758502,True
0.8600124845468541,True
0.7233008390513093,True
0.8726823240382321,True
0.8658099186021975,True
0.8458851057568519,True
0.8968658462982098,True
0.8673128773684925,True
0.6977812284358321,True
0.8109196719943984,True
0.8911294030871003,True
0.9040976687602713,True
0.8287148413929153,True
0.7497100997138052,True
0.9225666593862114,True
0.7992418836500979,True
0.8940639455651618,True
0.948533791063702,True
0.9364360915900907,True
0.6486930352770449,True
0.8630552416621603,True
0.8190674784631106,True
0.9706788537616194,True
0.9136156784248108,True
0.9151610765239816,True
0.7203958625025708,True
0.8971391092723442,True
0.9321761730763911,True
0.7968615006457154,True
0.9338536724054673,True
0.916842862403079,True
0.7722263624852,True
0.6839542598957662,True
0.8184582215085582,True
0.8024280411058423,True
0.9218517414167212,True
0.8570127126961765,True
0.8706467400411013,True
0.9238667314794045,True
0.6951740645802795,True
0.892661635264092,True
0.7913353421232091,True
0.843623244573081,True
0.7965675573598838,True
0.8839328734260702,True
0.8955624418745614,True
0.8796597277114967,True
0.9378867609768818,True
0.8932121129022431,True
0.8472739908329903,True
0.8589532955200505,True
0.8139101383449595,True
0.843506594985504,True
0.7765129004596065,True
0.5675803808931437,True
0.7594348520998401,True
0.8870659225398477,True
0.8958893682290145,True
0.9054054972725126,True
0.6585089661439733,True
0.9045320894692933,True
0.7898831264519894,True
0.8069120699073566,True
0.926805265483043,True
0.7179496917312344,True
0.8455613798452867,True
0.8845626192641173,True
0.77720251822387,True
0.8180165375799242,True
0.8922883557125052,True
0.9204987739547156,True
0.6808710768230674,True
0.8609057617467905,True
0.8852040832543049,True
0.921834065218719,True
0.6921418501376054,True
0.8731380896822247,True
0.8666911903192804,True
0.6251460586233215,True
0.8420748636181001,True
0.9168335206330289,True
0.9328600730651593,True
0.9467082756003873,True
0.8149169218398963,True
0.8548593906328146,True
0.9199192239964358,True
0.891910455814908,True
0.6285026557369043,True
0.8911428406518705,True
0.8980339435714003,True
0.8203038109711938,True
0.759131234000654,True
0.8225591638300561,True
0.8201487614862293,True
0.8776347271332046,True
0.7748284505869103,True
0.8385423359463441,True
0.6921997333562144,True
0.8828535313840647,True
0.9185490113049584,True
0.8996544964263019,True
0.764162055526028,True
0.8998262955267065,True
0.9231916181948729,True
0.8816870010165517,True
0.8344762326868486,True
0.9060509380264316,True
0.7446120051380698,True
0.8935046362549678,True
0.8699591386670197,True
0.7781055706710521,True
0.7902456586862505,True
0.9353116908781209,True
0.9688424199285033,True
0.749433491707141,True
0.72220773872387,True
0.9102834961782209,True
0.8976501880003876,True
0.9186938776179956,True
0.8870064422941953,True
0.6862484205716725,True
0.8356890671599507,True
0.8593035820923072,True
0.9340139567117135,True
0.8703877333839608,True
0.8141651921427032,True
0.8706053962689559,True
0.8819571482439208,True
0.809598828834311,True
0.803929633918352,True
0.7923305325326893,True
0.8025805522526109,True
0.7894701090090712,True
0.8980361503186093,True
0.9262266091140589,True
0.8431107551187286,True
0.8568148499949091,True
0.862442647659484,True
0.8699739253380162,True
0.8232647123800394,True
