nivel_alvo,n,iou_medio,acuracia,score_medio,taxa_acima_limiar,taxa_fundo_vence
1.0,1602,1.0,0.5923845193508115,0.40839193787309064,0.5137328339575531,0.5
0.9,1602,0.8982240369786866,0.5867665418227216,0.4017525283414846,0.5074906367041199,0.5068664169787765
0.8,1602,0.7994333294770279,0.5823970037453183,0.38514015559416404,0.484394506866417,0.5230961298377028
0.7,1602,0.7000357670204739,0.5774032459425718,0.34297496043282233,0.4419475655430712,0.583645443196005
0.6,1602,0.5993403101415775,0.5461922596754057,0.25064888835026106,0.34269662921348315,0.7072409488139825
0.5,1602,0.49973136663009116,0.533083645443196,0.11351669633409457,0.16853932584269662,0.8857677902621723
0.4,1602,0.40023431114689395,0.4525593008739076,0.02040237680852656,0.026217228464419477,0.9856429463171036
0.3,1602,0.3001763649537547,0.3414481897627965,0.004185374421323756,0.004369538077403246,0.9962546816479401
