iou,class_correct
0.920983619743212,True
0.9732846474692526,True
0.9492118826520036,True
0.9252549148585303,True
0.953924258715938,True
0.8922586256729044,True
0.9419438638258083,True
0.9512224802452696,True
0.7761867803170839,True
0.8708657847673414,True
0.9343199497843104,True
0.9614146655007033,True
0.9420737223113076,True
0.9594614902815521,True
0.501120215271872,True
0.9843685208498811,True
0.9695470109565741,True
0.9594064859036899,True
0.8628679216664868,True
0.8087086169594436,True
0.9289827286033258,True
0.9419985328607393,True
0.862796088238298,True
0.9451833558368175,True
0.7603972431993594,True
0.9107878444796252,True
0.9322529981655304,True
0.7953542253558731,True
0.9206816155848367,True
0.9713748204754425,True
0.9477815938403713,True
0.9441379755807553,True
0.9600665286882071,True
0.6452856574970851,True
0.6286409350338232,True
0.9709789169682619,True
0.856574821810874,True
0.9789771013461238,True
0.9078126956212024,True
0.950467732768636,True
0.9393629040512071,True
0.9360804229268898,True
0.9255041302981953,True
0.9114472053374582,True
0.95806300084374,True
0.9792355133914858,True
0.8280989585990772,True
0.9716073757462613,True
0.8811281765749236,True
0.9756407668092043,True
0.9760244684694149,True
0.8737973193847255,True
0.9648320789363012,True
0.9593789604186203,True
0.9134125681761793,True
0.9667443157018957,True
0.964044568839148,True
0.9804784333849582,True
0.8898676465017921,True
0.6613913402818199,True
0.9529240204265028,True
0.875343605769274,True
0.9634782266042249,True
0.9428267742007805,True
0.7201264235932282,True
0.9292324784210318,True
0.9347698132976946,True
0.7460141652085145,True
0.9356776225814016,True
0.8945223923000667,True
0.9134429569493626,True
0.9622265477178016,True
0.9554659139798136,True
0.8655769267927328,True
0.8813289194088426,True
0.2328679911781807,True
0.9387965140261467,True
0.6839244075247884,True
0.8604533067815127,True
0.9177071026010846,True
0.921367058356798,True
0.8856739394509386,True
0.9283246882814645,True
0.8970471998411712,True
0.9447659439496606,True
0.9247959577028755,True
0.9331620729607901,True
0.9181443473198039,True
0.9754600807864126,True
0.8866705357742181,True
0.8518982074462006,True
0.8297185974782376,True
0.9624350027356977,True
0.8003633598727038,True
0.8726150471205757,True
0.830575216557475,True
0.8488163972915161,True
0.9430541479415511,True
0.9643807067108858,True
0.5904117641665634,True
0.9127051009224442,True
0.937052701493863,True
0.9386484177529506,True
0.9115173447346917,True
0.9401932076202445,True
0.9539581744646122,True
0.9719682137033614,True
0.9889419284820501,True
0.9070029784449536,True
0.9230454097156195,True
0.8509449224807405,True
0.9305441629794453,True
0.9356144485666916,True
0.9163684450475631,True
0.9660842801104634,True
0.9119741066927689,True
0.8812971948201762,True
0.2041069694587011,False
0.5053966245039907,True
0.9304320403046619,True
0.8705712746045076,True
0.9104760657675982,True
0.8392898482086505,True
0.9208754749031636,True
0.9385471813706333,True
0.9340242752680782,True
0.9488716878907696,True
0.9328637077585349,True
0.9427643982419252,True
0.6653519157578817,True
0.8745798230477558,True
0.9598906252463582,True
0.5731221026670672,True
0.9438539625568081,True
0.9641450883346904,True
0.9930913397370839,True
0.964314593789303,True
0.9390345535631355,True
0.9430738081715636,True
0.9369115522548132,True
0.9728844275643267,True
0.934755288347104,True
0.9570570725877683,True
0.08547726706383403,False
0.8221824445613984,True
0.834288138133582,True
0.7899712436579848,True
0.9014865980676908,True
0.9115739741186666,True
0.9747528082449265,True
0.922939697821042,True
0.9386263548658257,True
0.9429050356904624,True
0.9755758541845456,True
0.9374923679053855,True
0.8665469155387744,True
0.9341136507246423,True
0.3417347903217326,True
0.9413862322856273,True
0.8948223456524198,True
0.8799360508469695,True
0.9005029984563802,True
0.9427239483741616,True
0.8784698818578008,True
0.7650087851486267,True
0.8401906312199247,True
0.9524795545735125,True
0.899676480016327,True
0.9039812532599267,True
0.8631328434181035,True
0.9458151103646857,True
0.9642498143720668,True
0.3802031762002524,True
0.5689415560228638,True
0.700053408440846,True
0.8421164335970398,True
0.6862024609186149,True
0.5977668608030028,True
0.9707765749176931,True
0.9272598131539241,True
0.792135923204764,True
0.7642111312470412,True
0.8772307037396286,True
0.8863730062148376,True
0.8491614133494827,True
0.761270903720187,True
0.8826857127056476,True
0.5773917293978296,True
0.9062997267506173,True
0.9440323834761487,False
0.6589791889181136,True
0.9233654882857328,True
0.8831051576118849,True
0.8275687810515676,True
0.8692646944753128,True
0.9554957972160139,True
0.9484387756069363,True
0.9510634819601362,True
0.8440916639213769,True
0.9100929196501968,True
0.8655993078441532,True
0.6510067496220501,True
0.6524619622163059,True
0.6445195815443574,True
0.8970351387366334,True
0.9479225290882491,True
0.9254836671990784,True
0.9662208821872506,True
0.8788391074176312,True
0.8884116300583572,True
0.718089043860065,True
0.8255336106948007,False
0.8389968133543836,True
0.9445839512968166,True
0.8458241277838509,True
0.9287740134194934,True
0.841701653546342,True
0.8690774631872578,True
0.9821857089269789,True
0.7351927659241068,True
0.8701398951204273,False
0.8481940787996857,True
0.8362898687278773,False
0.9198987939342216,True
0.7752541642735299,True
0.7250620885064881,True
0.9576614296424286,True
0.9102678940352672,True
0.8745077793957166,False
0.8892283736966408,True
0.5601040666147874,True
0.7030153280111272,True
0.8186503471576327,True
0.9050858910066132,True
0.899293318131943,True
0.9530509296850208,True
0.8247184148703597,True
0.4019152438745317,True
0.9097847624208713,True
0.904206979016561,False
0.8814661257927425,True
0.9212829081235725,True
0.8489638789738693,True
0.8068066429726485,False
0.9312440988487374,True
0.9064346155745375,True
0.686392798780636,True
0.9265615601409961,True
0.966622127921189,False
0.7776836329161081,True
0.912911036954349,True
0.8317381862394648,True
0.9057024649438137,True
0.9605303683306405,True
0.4946410963236043,True
0.9068019676543323,True
0.9079049153575913,True
0.8156537917480824,True
0.9595235760889103,True
0.9251822497599161,True
0.8584874507253935,True
0.8898523844079829,True
0.822238176293322,True
0.9496914916403325,True
0.7716805740380254,False
0.9159523305041188,True
0.9693999530718586,True
0.9440785946444212,True
0.8823542229201055,True
0.8900426380572614,True
0.8163315649485475,True
0.8790596368570549,True
0.9420426176896904,True
0.9144923928395674,False
0.8995801256152475,True
0.9593201781992162,True
0.7047685581796492,True
0.9395768415172514,True
0.9662199022214328,True
0.9224059229659675,True
0.9411381178281524,True
0.9338215766915864,True
0.869867462234543,True
0.936582257741845,True
0.8983694409815821,True
0.9234287851691865,True
0.8605812391707935,True
0.7854127577026692,True
0.9167747807894013,True
0.04450146171297617,False
0.878408877705642,True
0.9308983911891046,True
0.7898981884277121,True
0.7472269872344738,True
0.8757885834272204,True
0.6557282506211334,True
0.02248587159256207,False
0.743736760558452,True
0.887231142037495,True
0.8708912245218496,True
0.940948668950195,True
0.19865291877152647,True
0.46282027109483564,True
0.9003342121885215,True
0.9410589204283076,True
