nivel_alvo,n,iou_medio,acuracia,score_medio,taxa_acima_limiar,taxa_fundo_vence
1.0,1602,1.0,0.6042446941323346,0.41010733997496895,0.5112359550561798,0.49875156054931336
0.9,1602,0.898018551330797,0.6023720349563046,0.40319332863476753,0.5087390761548065,0.5112359550561798
0.8,1602,0.7991273880999865,0.6067415730337079,0.38846277732287476,0.49250936329588013,0.5255930087390761
0.7,1602,0.6992406855142352,0.5917602996254682,0.35251960700276613,0.44818976279650435,0.5692883895131086
0.6,1602,0.6004269601168932,0.5711610486891385,0.2690258809748025,0.36392009987515606,0.6741573033707865
0.5,1602,0.4998629407142861,0.5568039950062422,0.11386400783192933,0.1679151061173533,0.883270911360799
0.4,1602,0.39989172956480906,0.4794007490636704,0.016174879152136574,0.01373283395755306,0.9906367041198502
0.3,1602,0.29922476937510634,0.3651685393258427,0.0021119326326137994,0.0024968789013732834,0.99812734082397
