nivel_alvo,n,iou_medio,acuracia,score_medio,taxa_acima_limiar,taxa_fundo_vence
1.0,1602,1.0,0.6042446941323346,0.41010733997496895,0.5112359550561798,0.49875156054931336
0.9,1602,0.8982240369786866,0.6017478152309613,0.4051821755256863,0.5087390761548065,0.5049937578027466
0.8,1602,0.7994333294770279,0.5948813982521848,0.3882039063797832,0.48564294631710364,0.5249687890137328
0.7,1602,0.7000357670204739,0.5917602996254682,0.35219316574582504,0.449438202247191,0.5742821473158551
0.6,1602,0.5993403101415775,0.5730337078651685,0.26134231677262154,0.35268414481897625,0.6841448189762797
0.5,1602,0.49973136663009116,0.5455680399500624,0.11821808645776728,0.1772784019975031,0.8770287141073658
0.4,1602,0.40023431114689395,0.47503121098626716,0.016564413777615573,0.018102372034956304,0.9887640449438202
0.3,1602,0.3001763649537547,0.37203495630461925,0.0036979679766340266,0.004993757802746567,0.9956304619225967
