nivel_alvo,n,iou_medio,acuracia,score_medio,taxa_acima_limiar,taxa_fundo_vence
1.0,1602,1.0,0.6042446941323346,0.41010733997496895,0.5112359550561798,0.49875156054931336
0.9,1602,0.898002144217766,0.6042446941323346,0.40644872556005557,0.5074906367041199,0.5037453183520599
0.8,1602,0.7996432485638939,0.5942571785268415,0.38714668986115924,0.4887640449438202,0.5274656679151061
0.7,1602,0.6996730540518985,0.5873907615480649,0.3463283066420798,0.4431960049937578,0.5717852684144819
0.6,1602,0.6003235384042118,0.5761548064918851,0.27204020070691254,0.36704119850187267,0.6666666666666666
0.5,1602,0.5004429550980424,0.548689138576779,0.12591049520763525,0.18789013732833956,0.8664169787765293
0.4,1602,0.40000688546606283,0.46941323345817726,0.01525509918177611,0.016853932584269662,0.9912609238451935
0.3,1602,0.30075534180605806,0.350187265917603,0.0030129541552655933,0.0018726591760299626,0.99812734082397
