nivel_alvo,n,iou_medio,acuracia,score_medio,taxa_acima_limiar,taxa_fundo_vence
1.0,1602,1.0,0.6042446941323346,0.41010733997496895,0.5112359550561798,0.49875156054931336
0.9,1602,0.8983295767675967,0.601123595505618,0.4066997153066708,0.5087390761548065,0.5031210986267166
0.8,1602,0.7995609030641746,0.5980024968789014,0.3838044926805058,0.4850187265917603,0.5337078651685393
0.7,1602,0.6998651739483984,0.5761548064918851,0.35186398227239607,0.4463171036204744,0.5736579275905118
0.6,1602,0.600045692145483,0.5667915106117354,0.25486445022651216,0.34019975031210986,0.6991260923845194
0.5,1602,0.49944578206663104,0.5536828963795256,0.11766552999382202,0.16916354556803995,0.8795255930087391
0.4,1602,0.4004244184889816,0.4700374531835206,0.018809141443504495,0.024344569288389514,0.9881398252184769
0.3,1602,0.2993409477018035,0.3701622971285893,0.003296968839851482,0.004369538077403246,0.9962546816479401
